InNum,CallDateTime,Address,AptLot,geox,geoy,ExtNatureDisplayName,Report,PolArea,DOW,Hour
2021214309,"8/25/2021 10:20:46 AM","203-13 ANITA CT","          ",1694951.5,1136092.13,"PEACE DISTURBANCE",,"80N ",Wednesday,10
2021214308,"8/25/2021 10:17:04 AM","1108-15 BLUE RIDGE RD","          ",1690609.88,1146352.5,"MISSING PERSON",2021008163,"30S ",Wednesday,10
2021214307,"8/25/2021 10:14:55 AM","OAKLAND GRAVEL RD/SPRINGDALE DR","          ",1696597.13,1150408.63,"TRAFFIC STOP",,"30N ",Wednesday,10
2021214305,"8/25/2021 10:13:42 AM","2300-618 BERNADETTE DR","          ",1675598.75,1139737.75,"RECOVER PROPERTY",,"10W ",Wednesday,10
2021214304,"8/25/2021 10:13:01 AM","CHAMPIONS DR/E STADIUM BLVD","          ",1689673,1129383.38,"STALLED VEHICLE",,MUG1,Wednesday,10
2021214298,"8/25/2021 10:08:09 AM","723 S WILLIAM ST","          ",1692386.25,1132205.25,"PARKING VIOLATION",,MUG2,Wednesday,10
2021214297,"8/25/2021 10:06:12 AM","805 CHERRY ST","          ",1689219.5,1135117.5,LARCENY,2021008162,"70D ",Wednesday,10
2021214295,"8/25/2021 10:04:18 AM","2703-236 E BROADWAY","          ",1698248,1133888.38,HARASSMENT,,"80S ",Wednesday,10
2021214294,"8/25/2021 10:03:52 AM","101 N FOURTH ST","          ",1687805.38,1135905,"911 CHECKS",,"70D ",Wednesday,10
2021214293,"8/25/2021 10:02:30 AM","2505 BERNADETTE DR","          ",1675655.13,1140765.63,TRESPASSING,,"10W ",Wednesday,10
2021214291,"8/25/2021 9:54:53 AM","5801 S HWY KK","          ",1668069.75,1111894,"CHECK OPEN BUSINESS",,"60W ",Wednesday,09
2021214290,"8/25/2021 9:53:19 AM","2100 ROLLINS RD","          ",1676772.38,1133462.75,"CHECK OPEN BUSINESS",,"50W ",Wednesday,09
2021214284,"8/25/2021 9:43:52 AM","600 E WALNUT ST","          ",1688611,1135728.88,"ASSIST CITIZEN",,"70D ",Wednesday,09
2021214282,"8/25/2021 9:43:03 AM","2200 I70 DR SW","          ",1676388.13,1141007.38,"VEH REPO",,"10W ",Wednesday,09
2021214277,"8/25/2021 9:35:13 AM","25-A CONLEY RD","          ",1698339.38,1134731,LARCENY,,"80N ",Wednesday,09
2021214272,"8/25/2021 9:22:36 AM","FOURTH AVE/N GARTH AVE","          ",1686301.13,1138937.13,"TRAFFIC STOP",,"20E ",Wednesday,09
2021214262,"8/25/2021 9:17:14 AM","2001-140 W WORLEY ST","          ",1677356.75,1139404.13,LARCENY,2021008166,"10W ",Wednesday,09
2021214261,"8/25/2021 9:15:24 AM","902 MAPLEWOOD DR","          ",1679617.88,1132772.13,"ASSIST CITIZEN",,"50E ",Wednesday,09
2021214255,"8/25/2021 9:07:42 AM","1575 WILSON AVE","          ",1692288.75,1132886.63,"PARKING VIOLATION",,"70E ",Wednesday,09
2021214252,"8/25/2021 9:05:09 AM","1501-197 VANDIVER DR","          ",1692928.5,1142819.25,"SUSPICIOUS INCIDENT",,"30S ",Wednesday,09
2021214245,"8/25/2021 8:55:48 AM","3211-A CLARK LN","          ",1700093.75,1140085.13,"CHECK OPEN BUSINESS",,"40W ",Wednesday,08
2021214243,"8/25/2021 8:55:18 AM","1807 STARLIGHT DR","          ",1704682.5,1142122.25,"DEATH INVESTIGATION",2021008161,"40E ",Wednesday,08
2021214239,"8/25/2021 8:51:05 AM","900 CONLEY RD","          ",1699273.25,1138629.75,"SUSPICIOUS VEHICLE",,"80N ",Wednesday,08
2021214236,"8/25/2021 8:47:32 AM","453 S WILLIAM ST","          ",1692401.38,1133759.25,"PARKING VIOLATION",,"70E ",Wednesday,08
2021214232,"8/25/2021 8:41:53 AM","5612-41 E ST CHARLES RD","          ",1710939.63,1138884.25,"911 CHECKS",,"40E ",Wednesday,08
2021214231,"8/25/2021 8:40:54 AM","3211-A CLARK LN","          ",1700093.75,1140085.13,"911 CHECKS",,"40W ",Wednesday,08
2021214229,"8/25/2021 8:38:11 AM","403 ST JOSEPH ST","          ",1690739.75,1136785.13,"CHECK BUILDING",,"20E ",Wednesday,08
2021214227,"8/25/2021 8:35:29 AM","I70 W/N PROVIDENCE RD OFFR WB","          ",1688960.5,1141702.63,"ABANDONED  VEHICLE",,"10E ",Wednesday,08
2021214225,"8/25/2021 8:33:59 AM","2210 PARIS RD","          ",1696205.88,1142552.25,"TRAFFIC STOP",,"40W ",Wednesday,08
2021214224,"8/25/2021 8:33:36 AM","500-BLK E NIFONG BLVD","          ",1687904,1120232.38,ACCIDENT,,"60E ",Wednesday,08
2021214219,"8/25/2021 8:21:44 AM","702 WILKES BLVD","          ",1689024.5,1138537.25,"CHECK SUBJECT",,"20E ",Wednesday,08
2021214218,"8/25/2021 8:21:33 AM","1612-144 N PROVIDENCE RD","          ",1688133.75,1142247.63,DISTURBANCE,,"10E ",Wednesday,08
2021214216,"8/25/2021 8:21:13 AM","1615-B1 W BUSINESS LOOP 70","          ",1680601.25,1142574.88,"TRESPASS SUBJECT",,"10W ",Wednesday,08
2021214213,"8/25/2021 8:18:26 AM","907-102 RAIN FOREST PKWY","          ",1690192.25,1149217.38,ACCIDENT,,"10E ",Wednesday,08
2021214210,"8/25/2021 8:13:21 AM","2000-BLK E BROADWAY","          ",1694777,1134443.38,"LEAVING THE SCENE ACCIDENT",2021008159,"80S ",Wednesday,08
2021214200,"8/25/2021 8:05:49 AM","WATERLOO DR/TREMAINE DR","          ",1706601.88,1143636.63,HARASSMENT,,"40E ",Wednesday,08
2021214192,"8/25/2021 7:54:15 AM","909 CHERRY ST","          ",1689583.38,1135051.75,"LAW ALARM",,"70D ",Wednesday,07
2021214191,"8/25/2021 7:53:34 AM","1102 REAR COATS ST","          ",1689732.25,1139364.88,TRESPASSING,,"20E ",Wednesday,07
2021214190,"8/25/2021 7:53:15 AM","2601 RANGE LINE ST","          ",1689587.75,1144972.75,"AUTO THEFT",,"30S ",Wednesday,07
2021214189,"8/25/2021 7:51:49 AM","2929-2 NORTHLAND DR","          ",1691930.13,1145906.63,"AUTO THEFT",,"30S ",Wednesday,07
2021214187,"8/25/2021 7:51:02 AM","709 WILKES BLVD","          ",1689273.25,1138708.38,"CHECK AREA",,"20E ",Wednesday,07
2021214184,"8/25/2021 7:50:07 AM","2800-A MULBERRY RD","          ",1698403.75,1143889,"911 CHECKS",,"40W ",Wednesday,07
2021214183,"8/25/2021 7:49:30 AM","RANGE LINE ST/I70 E","          ",1690215.38,1141627.25,ACCIDENT,,"30S ",Wednesday,07
2021214182,"8/25/2021 7:48:48 AM","300-A S PROVIDENCE RD","          ",1687653.5,1134344.13,"LAW ALARM",,"50E ",Wednesday,07
2021214176,"8/25/2021 7:37:24 AM","1704 N PROVIDENCE RD","          ",1687901.63,1142295.75,"CHECK SUBJECT",,"10E ",Wednesday,07
2021214168,"8/25/2021 7:25:47 AM","5400 PARIS RD","          ",1705391.75,1156335.38,"911 CHECKS",,"30N ",Wednesday,07
2021214166,"8/25/2021 7:24:56 AM","3211-A CLARK LN","          ",1700093.75,1140085.13,"CHECK OPEN BUSINESS",,"40W ",Wednesday,07
2021214163,"8/25/2021 7:19:46 AM","805 CHERRY ST","          ",1689219.5,1135117.5,LARCENY,,"70D ",Wednesday,07
2021214161,"8/25/2021 7:13:17 AM","1410 HINKSON AVE","          ",1691878.25,1137142.13,"CHECK OPEN BUSINESS",,"70E ",Wednesday,07
2021214160,"8/25/2021 7:10:35 AM","1812 WEATHERWOOD AVE","          ",1694398.63,1145113.25,BURGLARY,2021008158,"30S ",Wednesday,07
2021214155,"8/25/2021 7:00:48 AM","201 W BROADWAY","          ",1685548.5,1135505,"ABANDONED  VEHICLE",,"50E ",Wednesday,07
2021214152,"8/25/2021 6:59:23 AM","ORCHARD LN/MCKEE ST","          ",1706033,1142576.75,"TRAFFIC HAZARD",,"40E ",Wednesday,06
2021214150,"8/25/2021 6:58:56 AM","N PROVIDENCE RD/NEBRASKA AVE","          ",1687656.75,1140783,"ASSIST OFFICER",,"20E ",Wednesday,06
2021214149,"8/25/2021 6:58:34 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Wednesday,06
2021214145,"8/25/2021 6:41:32 AM","S PROVIDENCE RD/LOCUST ST","          ",1687559,1134689,ACCIDENT,,"50E ",Wednesday,06
2021214143,"8/25/2021 6:25:12 AM","905 CLINKSCALES RD","          ",1679509.25,1140013.38,"LAW ALARM",,"20W ",Wednesday,06
2021214138,"8/25/2021 6:10:46 AM","3100 WINGATE CT","          ",1699777.5,1137508.88,"PEACE DISTURBANCE",,"80N ",Wednesday,06
2021214136,"8/25/2021 5:44:24 AM","3635-405 BRIARMONT AVE","          ",1701362.25,1115838.13,"SUSPICIOUS INCIDENT",2021008160,"80S ",Wednesday,05
2021214129,"8/25/2021 5:14:57 AM","1303 ARCARO CT","          ",1691521.5,1147449.13,"SUSPICIOUS INCIDENT",,"30S ",Wednesday,05
2021214126,"8/25/2021 4:48:39 AM","2211-BLK E WALNUT ST","          ",1695708.13,1135929.38,"SUSPICIOUS INCIDENT",,"80N ",Wednesday,04
2021214123,"8/25/2021 4:35:59 AM","GRAND AVE/E SEXTON RD","          ",1686909.13,1138385.5,"ASSIST MEDICS",,"20E ",Wednesday,04
2021214119,"8/25/2021 4:13:16 AM","1507 BODIE DR","          ",1692585.13,1155538.63,"MISSING PERSON",2021008156,"30N ",Wednesday,04
2021214116,"8/25/2021 4:06:31 AM","708 UPLAND CREEK RD","          ",1708447.38,1137969.88,"ASSIST CITIZEN",2021008157,"80N ",Wednesday,04
2021214115,"8/25/2021 4:03:27 AM","4412 CHERYL CT","          ",1668301.63,1128047.88,"MISSING PERSON",,"50W ",Wednesday,04
2021214114,"8/25/2021 3:44:10 AM","1715 GORDON ST","          ",1693884.38,1139026.75,"SUSPICIOUS PERSON",,"70E ",Wednesday,03
2021214113,"8/25/2021 3:42:32 AM","503 W WORLEY ST","          ",1684431.75,1138349.63,DISTURBANCE,,"20W ",Wednesday,03
2021214112,"8/25/2021 3:35:08 AM","101 E NIFONG BLVD","          ",1686360.63,1120287.5,"LAW ALARM",,"60W ",Wednesday,03
2021214110,"8/25/2021 3:26:07 AM","2006 MCKEE ST","          ",1706035.75,1142817.38,"VEH REPO",,"40E ",Wednesday,03
2021214106,"8/25/2021 3:07:30 AM","815 E BUSINESS LOOP 70","          ",1689742.75,1140036.25,"LAW ALARM",,"20E ",Wednesday,03
2021214100,"8/25/2021 2:22:33 AM","1507 BODIE DR","          ",1692585.13,1155538.63,"MISSING PERSON",2021008154,"30N ",Wednesday,02
2021214097,"8/25/2021 2:19:11 AM","1516 I70 COMPLEX CT","          ",1688680.5,1140988.75,"LAW ALARM",,"20E ",Wednesday,02
2021214090,"8/25/2021 2:02:34 AM","2010-7 NEWTON DR","          ",1687212.63,1143549.75,DISTURBANCE,,"10E ",Wednesday,02
2021214087,"8/25/2021 1:58:01 AM","214 W WORLEY ST","          ",1685381.63,1137801.38,"VEH REPO",,"20W ",Wednesday,01
2021214086,"8/25/2021 1:47:00 AM","100 S TENTH ST","          ",1689897.88,1134894.63,"911 CHECKS",,"70D ",Wednesday,01
2021214084,"8/25/2021 1:44:44 AM","1100-405 WOODLAND SPRINGS CT","          ",1701814.25,1139322,"SUSPICIOUS INCIDENT",,"40E ",Wednesday,01
2021214080,"8/25/2021 1:21:28 AM","3905 MAMBA DR","          ",1686345,1149694.38,OVERDOSE,2021008152,"10E ",Wednesday,01
2021214071,"8/25/2021 1:11:53 AM","120 S TENTH ST","          ",1689794.88,1134679.75,DISTURBANCE,,"70D ",Wednesday,01
2021214069,"8/25/2021 1:09:34 AM","E BROADWAY/N COLLEGE AVE","          ",1691052,1135349,"TRAFFIC STOP",,"70E ",Wednesday,01
2021214066,"8/25/2021 1:02:30 AM","1109 E BROADWAY","          ",1690214.88,1135428.13,LARCENY,,"70D ",Wednesday,01
2021214063,"8/25/2021 12:54:45 AM","220 S TENTH ST","          ",1689841.13,1134571.75,"PEACE DISTURBANCE",,"70D ",Wednesday,00
2021214060,"8/25/2021 12:44:42 AM","S EIGHTH ST/CHERRY ST","          ",1689137.63,1135023.5,"TRAFFIC STOP",,"70D ",Wednesday,00
2021214058,"8/25/2021 12:43:11 AM","MELROSE DR/W SOUTHAMPTON DR","          ",1683218.13,1116912.5,"SUSPICIOUS VEHICLE",,"60W ",Wednesday,00
2021214055,"8/25/2021 12:32:19 AM","S HWY 63 SB/E BROADWAY","          ",1699060.38,1133532.5,ACCIDENT,,"80S ",Wednesday,00
2021214051,"8/25/2021 12:24:24 AM","3211-A CLARK LN","          ",1700093.75,1140085.13,DWI,,"40W ",Wednesday,00
2021214050,"8/25/2021 12:20:40 AM","1412 RANGE LINE ST","          ",1690457.88,1140688.25,"CHECK OPEN BUSINESS",,"30S ",Wednesday,00
2021214048,"8/25/2021 12:20:05 AM","1274 I70 E","          ",1691505.75,1141514.38,"TRAFFIC STOP",,"30S ",Wednesday,00
2021214047,"8/25/2021 12:19:55 AM","S HWY 63 SB/E STADIUM BLVD","          ",1698693.75,1128346.13,"TRAFFIC HAZARD",,"80S ",Wednesday,00
2021214046,"8/25/2021 12:18:05 AM","1400-BLK ROSS ST","          ",1691450.5,1132569,"TRAFFIC STOP",2021008151,"70E ",Wednesday,00
2021214044,"8/25/2021 12:10:22 AM","I70 W/N STADIUM BLVD","          ",1677054.25,1141460.38,"ASSIST OFFICER",,"10W ",Wednesday,00
2021214036,"8/24/2021 11:50:55 PM","111 S GARTH AVE","          ",1686088,1134555.38,HARASSMENT,,"50E ",Tuesday,23
2021214030,"8/24/2021 11:31:08 PM","3910 BUTTONWOOD DR","          ",1687843.5,1119370.75,DISTURBANCE,,"60E ",Tuesday,23
2021214027,"8/24/2021 11:29:31 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Tuesday,23
2021214025,"8/24/2021 11:28:43 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Tuesday,23
2021214024,"8/24/2021 11:28:25 PM","3890-115 RANGE LINE ST","          ",1690508.13,1149196.88,"LAW ALARM",,"30S ",Tuesday,23
2021214019,"8/24/2021 11:24:46 PM","3103 S OLD 63","          ",1695995.5,1122606.13,"SUSPICIOUS VEHICLE",,"80S ",Tuesday,23
2021214017,"8/24/2021 11:23:13 PM","1416-A W WORLEY ST","          ",1680070.38,1138378.63,HARASSMENT,,"20W ",Tuesday,23
2021214002,"8/24/2021 10:52:20 PM","3305-BLK PREMIER LN","          ",1700496.63,1151868.63,"SUSPICIOUS VEHICLE",,"30N ",Tuesday,22
2021213998,"8/24/2021 10:44:39 PM","6 AUSTIN AVE","          ",1686490.25,1139812.75,DISTURBANCE,2021008150,"20E ",Tuesday,22
2021213996,"8/24/2021 10:40:39 PM","1000 W WORLEY ST","          ",1682213.25,1138165.25,"LAW ALARM",,"20W ",Tuesday,22
2021213994,"8/24/2021 10:35:35 PM","VANDIVER DR/PARKER ST","          ",1693581.88,1142556,"TRAFFIC STOP",,"30S ",Tuesday,22
2021213989,"8/24/2021 10:18:40 PM","QUAIL DR/NELWOOD DR","          ",1698088.38,1141848.13,"FOOT PATROL",,"40W ",Tuesday,22
2021213987,"8/24/2021 10:17:51 PM","QUAIL DR/NELWOOD DR","          ",1698088.38,1141848.13,"FOOT PATROL",,"40W ",Tuesday,22
2021213985,"8/24/2021 10:16:01 PM","OAK ST/W SEXTON RD","          ",1685742.13,1138740.88,"SHOTS FIRED",,"20W ",Tuesday,22
2021213985,"8/24/2021 10:16:01 PM","OAK ST/W SEXTON RD","          ",1685742.13,1138740.88,"SHOTS FIRED",,"20W ",Tuesday,22
2021213981,"8/24/2021 10:09:30 PM","1004 N STADIUM BLVD","          ",1677177.13,1140597.25,LARCENY,2021008149,"10W ",Tuesday,22
2021213978,"8/24/2021 10:05:40 PM","BERNADETTE DR/N STADIUM BLVD","          ",1677021.38,1140369.25,"911 CHECKS",,"10W ",Tuesday,22
2021213977,"8/24/2021 10:04:38 PM","N HWY 63 SB/E BROADWAY","          ",1699063.63,1133572.13,"TRAFFIC STOP",,"80N ",Tuesday,22
2021213974,"8/24/2021 9:58:50 PM","VANDIVER DR/RANGE LINE ST","          ",1689972,1142451.13,"STALLED VEHICLE",,"10E ",Tuesday,21
2021213973,"8/24/2021 9:52:15 PM","1004-A N STADIUM BLVD","          ",1677177.13,1140597.25,TRESPASSING,,"10W ",Tuesday,21
2021213970,"8/24/2021 9:45:34 PM","2900 S OLD 63","          ",1696041,1123071.75,"CHECK SUBJECT",,"80S ",Tuesday,21
2021213968,"8/24/2021 9:42:42 PM","RANGE LINE ST/I70 E","          ",1690215.38,1141627.25,"TRAFFIC STOP",2021008147,"30S ",Tuesday,21
2021213966,"8/24/2021 9:39:42 PM","1416 GREENSBORO DR","          ",1692249.13,1155588.88,DISTURBANCE,,"30N ",Tuesday,21
2021213963,"8/24/2021 9:37:00 PM","2007 MCKEE ST","          ",1705973.63,1142943.88,DISTURBANCE,,"40E ",Tuesday,21
2021213962,"8/24/2021 9:36:56 PM","1518-2 SYLVAN LN","          ",1697411.38,1141176.38,"ASSIST CITIZEN",,"40W ",Tuesday,21
2021213954,"8/24/2021 9:21:01 PM","200 WHITE RIVER DR","          ",1687510,1154653,DISTURBANCE,2021008148,"10E ",Tuesday,21
2021213944,"8/24/2021 8:57:29 PM","700 COUGAR DR","          ",1689817.25,1138037.38,"911 CHECKS",,"20E ",Tuesday,20
2021213941,"8/24/2021 8:54:35 PM","3546 SCOTT BLVD","          ",1668945.63,1123124.88,ASSAULT,2021008144,"50W ",Tuesday,20
2021213940,"8/24/2021 8:53:38 PM","WILKES BLVD/N EIGHTH ST","          ",1689684,1138548.38,"911 CHECKS",,"20E ",Tuesday,20
2021213939,"8/24/2021 8:51:29 PM","3406-89 RANGE LINE ST","          ",1690659.75,1147020.88,"SUSPICIOUS INCIDENT",,"30S ",Tuesday,20
2021213937,"8/24/2021 8:48:07 PM","600-XYZ E WALNUT ST","          ",1688611,1135728.88,LARCENY,,"70D ",Tuesday,20
2021213935,"8/24/2021 8:46:40 PM","212 PORTLAND ST","          ",1701003.75,1136580.75,LOCKOUT,,"80N ",Tuesday,20
2021213933,"8/24/2021 8:46:05 PM","200 WHITE RIVER DR","          ",1687510,1154653,"911 CHECKS",,"10E ",Tuesday,20
2021213930,"8/24/2021 8:44:10 PM","503 N PROVIDENCE RD","          ",1687511.38,1137608.38,"911 CHECKS",,"20E ",Tuesday,20
2021213927,"8/24/2021 8:41:20 PM","PARIS RD/WACO RD","          ",1705163.38,1157264.63,TRAFFIC,,"30N ",Tuesday,20
2021213925,"8/24/2021 8:38:25 PM","BLUE RIDGE RD/RANGE LINE ST","          ",1689853.38,1146744.13,"CHECK TRAFFIC LIGHTS",,"30S ",Tuesday,20
2021213922,"8/24/2021 8:34:40 PM","3711-A WEYMEYER DR","          ",1702722.13,1153999.88,"911 CHECKS",,"30N ",Tuesday,20
2021213917,"8/24/2021 8:24:07 PM","1531 BODIE DR","          ",1692933.25,1155743.5,"ABANDONED  VEHICLE",,"30N ",Tuesday,20
2021213915,"8/24/2021 8:18:57 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK SUBJECT",,"80A ",Tuesday,20
2021213913,"8/24/2021 8:17:34 PM","2509 ROSE DR","          ",1674773,1146431.25,"911 CHECKS",,"10W ",Tuesday,20
2021213912,"8/24/2021 8:17:16 PM","2509 ROSE DR","          ",1674773,1146431.25,DISTURBANCE,,"10W ",Tuesday,20
2021213909,"8/24/2021 8:15:35 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Tuesday,20
2021213903,"8/24/2021 8:10:11 PM","3100 W BROADWAY","          ",1673502,1136012,"911 CHECKS",,"50W ",Tuesday,20
2021213897,"8/24/2021 8:05:24 PM","203-101 N PROVIDENCE RD","          ",1687468.13,1136282,LARCENY,2021008141,"50E ",Tuesday,20
2021213893,"8/24/2021 8:00:28 PM","1805 NORTH CHARLESTON CIR","          ",1704096.75,1142222.5,DISTURBANCE,,"40E ",Tuesday,20
2021213892,"8/24/2021 7:58:43 PM","1601 TYPHOON DR","          ",1693143.75,1151814.13,DISTURBANCE,,"30N ",Tuesday,19
2021213891,"8/24/2021 7:58:39 PM","1615-F4 W BUSINESS LOOP 70","          ",1680778.5,1142444.88,"911 CHECKS",,"10W ",Tuesday,19
2021213890,"8/24/2021 7:57:18 PM","FALMOUTH DR/NORTH BROOKLINE DR","          ",1684049.25,1121406.25,"SUSPICIOUS INCIDENT",,"60W ",Tuesday,19
2021213889,"8/24/2021 7:56:32 PM","4300-BLK I70 DR SE","          ",1704960.88,1138058.75,"KEEP THE PEACE",,"80N ",Tuesday,19
2021213887,"8/24/2021 7:51:13 PM","2501 VANDIVER DR","          ",1697384.38,1143496,"911 CHECKS",,"40W ",Tuesday,19
2021213886,"8/24/2021 7:47:54 PM","1314-BLK HINKSON AVE","          ",1691407.38,1137301.38,"LEAVING THE SCENE ACCIDENT",2021008142,"70E ",Tuesday,19
2021213885,"8/24/2021 7:43:08 PM","26 E BUSINESS LOOP 70","          ",1686875.13,1140139,ASSAULT,2021008137,"20E ",Tuesday,19
2021213884,"8/24/2021 7:42:38 PM","2503-B TWIN OAK DR","          ",1705009.25,1143167.75,"SUSPICIOUS PERSON",,"40E ",Tuesday,19
2021213883,"8/24/2021 7:39:44 PM","2400-A BERNADETTE DR","          ",1675190.75,1139969.13,LARCENY,2021008138,"10W ",Tuesday,19
2021213879,"8/24/2021 7:31:30 PM","2417 THORNBERRY DR","          ",1697095.63,1151008,"911 CHECKS",,"30N ",Tuesday,19
2021213878,"8/24/2021 7:31:21 PM","803 MEDINA DR","          ",1683487.88,1143592.25,"911 CHECKS",,"10E ",Tuesday,19
2021213872,"8/24/2021 7:16:31 PM","1234 I70 W","          ",1671276.75,1142200.13,ACCIDENT,,"10W ",Tuesday,19
2021213864,"8/24/2021 7:11:35 PM","2501 VANDIVER DR","          ",1697384.38,1143496,"911 CHECKS",,"40W ",Tuesday,19
2021213862,"8/24/2021 7:09:58 PM","3020 E STADIUM BLVD","          ",1699127.63,1127616.5,DISTURBANCE,,"80S ",Tuesday,19
2021213861,"8/24/2021 7:09:11 PM","3400 RED BAY CREEK RD","          ",1672127,1114211.75,"911 CHECKS",,"60W ",Tuesday,19
2021213860,"8/24/2021 7:08:55 PM","1111 E BROADWAY","          ",1690307.13,1135435.75,TRESPASSING,,"70D ",Tuesday,19
2021213852,"8/24/2021 6:56:52 PM","203-101 N PROVIDENCE RD","          ",1687468.13,1136282,LARCENY,2021008140,"50E ",Tuesday,18
2021213848,"8/24/2021 6:53:36 PM","108 ELK DR","          ",1687236.38,1147458.88,DISTURBANCE,,"10E ",Tuesday,18
2021213842,"8/24/2021 6:46:22 PM","115 CONLEY RD","          ",1698957.38,1135779.38,"911 CHECKS",,"80N ",Tuesday,18
2021213840,"8/24/2021 6:45:39 PM","205-100 E NIFONG BLVD","          ",1686733.63,1120567.63,ASSAULT,2021008136,"60W ",Tuesday,18
2021213838,"8/24/2021 6:44:50 PM","BLACK HILLS DR/BULLHEAD LN","          ",1708560.13,1147407.75,"911 CHECKS",,"40E ",Tuesday,18
2021213836,"8/24/2021 6:41:18 PM","4304 LUDWICK BLVD","          ",1668860,1132079,DISTURBANCE,,"50W ",Tuesday,18
2021213825,"8/24/2021 6:25:19 PM","4608 WESTFIELD LN","          ",1681013.63,1116843.13,"ASSIST CITIZEN",,"60W ",Tuesday,18
2021213823,"8/24/2021 6:23:07 PM","1411 LOWE ST","          ",1680233.63,1137886.5,"SUSPICIOUS INCIDENT",,"20W ",Tuesday,18
2021213817,"8/24/2021 6:18:21 PM","W BROADWAY/EAST PARKWAY DR","          ",1685357.5,1135336.63,"STALLED VEHICLE",,"50E ",Tuesday,18
2021213813,"8/24/2021 6:11:20 PM","KNIPP ST/BERNADETTE DR","          ",1676560.25,1140537.5,TRAFFIC,,"10W ",Tuesday,18
2021213812,"8/24/2021 6:10:41 PM","3200 E STADIUM BLVD","          ",1699854.75,1128343.25,"911 CHECKS",,"80S ",Tuesday,18
2021213807,"8/24/2021 6:07:09 PM","4160-108 BETHEL ST","          ",1685032.75,1118890.38,"CHECK STATUS OF OFFICER",,"60W ",Tuesday,18
2021213804,"8/24/2021 6:02:53 PM","702 WILKES BLVD","          ",1689024.5,1138537.25,"CHECK SUBJECT",,"20E ",Tuesday,18
2021213801,"8/24/2021 6:00:37 PM","2001 HOLLY AVE","          ",1695266.25,1144563,"911 CHECKS",,"30S ",Tuesday,18
2021213798,"8/24/2021 5:54:18 PM","GRINDSTONE PKWY/PONDEROSA ST","          ",1697303.75,1121364,"ASSIST CITIZEN",,"80S ",Tuesday,17
2021213797,"8/24/2021 5:53:32 PM","3635-405 BRIARMONT AVE","          ",1701362.25,1115838.13,"SUSPICIOUS INCIDENT",,"80S ",Tuesday,17
2021213796,"8/24/2021 5:51:48 PM","175 HOMINY TRL","          ",1704773.38,1137680.88,"KEEP THE PEACE",,"80N ",Tuesday,17
2021213795,"8/24/2021 5:50:49 PM","415-3 CONLEY RD","          ",1698262.5,1136622.75,LARCENY,2021008143,"80N ",Tuesday,17
2021213791,"8/24/2021 5:49:49 PM","405 E NIFONG BLVD","          ",1687761.5,1120995.38,"ANIMAL COMPLAINT",,"60E ",Tuesday,17
2021213789,"8/24/2021 5:47:27 PM","I70 W/N PROVIDENCE RD","          ",1687669.13,1141774.5,ACCIDENT,,"10E ",Tuesday,17
2021213786,"8/24/2021 5:41:34 PM","201 N GARTH AVE","          ",1686135.75,1136421.25,"911 CHECKS",,"20W ",Tuesday,17
2021213784,"8/24/2021 5:40:33 PM","2900-B PARIS RD","          ",1699171,1145654,"911 CHECKS",,"40W ",Tuesday,17
2021213782,"8/24/2021 5:39:21 PM","4800 GEYSER BLVD","          ",1707313.88,1143325.25,"PEACE DISTURBANCE",,"40E ",Tuesday,17
2021213780,"8/24/2021 5:38:47 PM","201 CONLEY RD","          ",1698252.75,1136032.75,"911 CHECKS",,"80N ",Tuesday,17
2021213779,"8/24/2021 5:34:38 PM","700 N PROVIDENCE RD","          ",1687673.75,1138274.38,"ASSIST FIRE",,"20E ",Tuesday,17
